,Date,GLD,S&P500,NASDAQ,上证指数,深圳成指,创业板指数,恒生指数,美国债券
726,2012-01-03,155.92,1277.06,2648.72,2199.42,8918.82,729.5,18877.41,110.03
727,2012-01-04,156.71,1277.3,2648.36,2169.39,8695.99,707.11,18727.31,109.88
728,2012-01-05,157.78,1281.06,2669.86,2148.45,8600.26,666.91,18813.41,110.03
729,2012-01-06,157.2,1277.81,2674.22,2163.39,8634.42,669.02,18593.06,110.12
730,2012-01-09,156.5,1280.7,2676.56,2225.89,8946.09,692.42,18865.72,110.03
731,2012-01-10,158.64,1292.08,2702.5,2285.74,9281.25,716.45,19004.28,110
732,2012-01-11,159.67,1292.48,2710.76,2276.05,9239.21,717.94,19151.94,110.39
733,2012-01-12,160.38,1295.5,2724.7,2275.01,9200.93,709.89,19095.38,110.3
734,2012-01-13,159.26,1289.09,2710.67,2244.58,9030.59,666.08,19204.42,110.55
735,2012-01-17,160.5,1293.67,2728.08,2298.38,9264.09,662.69,19627.75,110.58
736,2012-01-18,161.6,1308.04,2769.71,2266.38,9115.27,624.91,19686.92,110.44
737,2012-01-19,161.22,1314.5,2788.33,2296.08,9300.22,632.8,19942.95,110.26
738,2012-01-20,162.07,1315.38,2786.7,2319.12,9466.14,646.38,20110.37,109.98
739,2012-01-23,163.16,1316.0,2784.17,2319.12,9466.14,646.38,20110.37,109.89
740,2012-01-24,162.01,1314.65,2786.64,2319.12,9466.14,646.38,20110.37,109.98
741,2012-01-25,166.42,1326.05,2818.31,2319.12,9466.14,646.38,20110.37,110.14
742,2012-01-26,167.27,1318.43,2805.28,2319.12,9466.14,646.38,20439.14,110.36
743,2012-01-27,168.97,1316.33,2816.55,2319.12,9466.14,646.38,20501.67,110.54
744,2012-01-30,168.03,1313.01,2811.94,2285.04,9274.85,651.25,20160.41,110.86
745,2012-01-31,169.31,1312.41,2813.84,2292.61,9303.65,648.68,20390.49,111.05
746,2012-02-01,169.56,1324.09,2848.27,2268.08,9193.39,650.78,20333.37,110.58
747,2012-02-02,171.05,1325.54,2859.68,2312.56,9382.13,665.4,20739.45,110.61
748,2012-02-03,167.64,1344.9,2905.66,2330.4,9436.99,680.05,20756.98,110.56
749,2012-02-06,167.18,1344.33,2901.99,2331.14,9448.64,686.51,20709.94,110.64
750,2012-02-07,169.7,1347.05,2904.08,2291.9,9266.71,673.68,20699.19,110.53
751,2012-02-08,168.5,1349.96,2915.86,2347.53,9557.58,692.3,21018.46,110.44
752,2012-02-09,168.02,1351.95,2927.23,2349.59,9560.73,697.79,21010.01,110.26
753,2012-02-10,167.14,1342.64,2903.88,2351.98,9590.96,698.85,20783.86,110.41
754,2012-02-13,167.51,1351.77,2931.39,2351.85,9585.08,714.96,20887.4,110.45
755,2012-02-14,167.12,1350.5,2931.83,2344.77,9543.78,712.3,20917.83,110.54
756,2012-02-15,168.11,1343.23,2915.83,2366.7,9673.44,724.75,21365.23,110.5
757,2012-02-16,168,1358.04,2959.85,2356.86,9622.83,721.83,21277.28,110.48
758,2012-02-17,167.35,1361.23,2951.78,2357.18,9615.34,717.8,21491.62,110.34
759,2012-02-21,171.02,1362.21,2948.57,2381.43,9695.87,736.88,21478.72,110.17
760,2012-02-22,172.94,1357.66,2933.17,2403.59,9862.54,759.56,21549.28,110.48
761,2012-02-23,173.02,1363.46,2956.98,2409.55,9918.94,756.9,21380.99,110.57
762,2012-02-24,172.23,1365.74,2963.75,2439.63,10124.15,762.29,21406.86,110.6
763,2012-02-27,171.7,1367.59,2966.16,2447.06,10177.33,760.37,21217.86,110.95
764,2012-02-28,173.49,1372.18,2986.76,2451.86,10161.86,747.77,21568.73,110.87
765,2012-02-29,164.29,1365.68,2966.89,2428.49,10054.85,735.34,21680.08,110.76
766,2012-03-01,166.61,1374.09,2988.97,2426.11,10060.96,743.15,21387.96,110.26
767,2012-03-02,166.34,1369.63,2976.19,2460.69,10299.94,757.67,21562.26,110.5
768,2012-03-05,165.65,1364.34,2950.48,2445.0,10226.44,759.37,21265.31,110.34
769,2012-03-06,162.7,1343.36,2910.32,2410.45,10093.81,750.84,20806.25,110.56
770,2012-03-07,163.63,1352.63,2935.69,2394.79,10054.87,749.27,20627.78,110.46
771,2012-03-08,165.28,1365.91,2970.42,2420.28,10171.13,761.7,20900.73,110.21
772,2012-03-09,166.38,1370.87,2988.34,2439.46,10334.38,777.69,21086.0,110.19
773,2012-03-12,165.07,1371.09,2983.66,2434.86,10300.5,786.05,21134.18,110.29
774,2012-03-13,162.3,1395.95,3039.88,2455.79,10427.24,792.38,21339.7,109.92
775,2012-03-14,159.57,1394.28,3040.73,2391.23,10094.89,756.46,21307.89,109.32
776,2012-03-15,161.08,1402.6,3056.37,2373.77,10086.56,746.44,21353.53,109.27
777,2012-03-16,161.3,1404.17,3055.26,2404.74,10279.3,765.56,21353.53,109.28
778,2012-03-19,161.59,1409.75,3078.32,2410.18,10296.17,779.56,21115.29,108.93
779,2012-03-20,160.13,1405.52,3074.15,2376.84,10116.39,755.58,20888.24,109.09
780,2012-03-21,160.21,1402.89,3075.32,2378.2,10090.44,751.79,20856.63,109.35
781,2012-03-22,159.57,1392.78,3063.32,2375.77,10038.95,750.85,20901.56,109.45
782,2012-03-23,161.53,1397.11,3067.92,2349.54,9885.25,737.89,20668.8,109.7
783,2012-03-26,164.4,1416.51,3122.57,2350.6,9946.14,737.21,20668.86,109.62
784,2012-03-27,163.24,1412.52,3120.35,2347.18,9841.38,735.73,21046.91,109.74
785,2012-03-28,161.51,1405.54,3104.96,2284.88,9531.15,698.49,20885.42,109.72
786,2012-03-29,161.28,1403.28,3095.36,2252.16,9418.23,683.96,20609.39,110.02
787,2012-03-30,162.12,1408.47,3091.57,2262.79,9410.26,678.52,20555.58,109.85
788,2012-04-02,162.94,1419.04,3119.7,2262.79,9410.26,678.52,20522.26,109.62
789,2012-04-03,159.89,1413.38,3113.57,2262.79,9410.26,678.52,20790.98,109.15
790,2012-04-04,157.21,1398.96,3068.09,2262.79,9410.26,678.52,20790.98,109.38
791,2012-04-05,158.31,1398.08,3080.5,2302.24,9709.03,697.75,20593.0,109.63
792,2012-04-09,159.37,1382.2,3047.08,2285.78,9710.91,689.72,20593.0,110.11
793,2012-04-10,161.1,1358.59,2991.22,2305.86,9795.97,697.17,20356.24,110.12
794,2012-04-11,161.06,1368.71,3016.46,2308.92,9802.32,698.49,20140.67,110.13
795,2012-04-12,162.7,1387.57,3055.55,2350.86,10007.65,713.12,20327.32,110.02
796,2012-04-13,160.85,1370.26,3011.33,2359.16,10043.71,718.96,20701.04,110.36
797,2012-04-16,160.46,1369.57,2988.4,2357.03,10000.31,716.23,20610.64,110.38
798,2012-04-17,160.27,1390.78,3042.82,2334.98,9839.92,709.14,20562.31,110.4
799,2012-04-18,159.31,1385.14,3031.45,2380.85,10069.53,723.46,20780.73,110.54
800,2012-04-19,159.43,1376.92,3007.56,2378.63,10015.41,725.12,20995.01,110.46
801,2012-04-20,159.54,1378.53,3000.45,2406.86,10131.04,728.72,21010.64,110.48
802,2012-04-23,159.07,1366.94,2970.45,2388.59,10076.05,690.43,20624.39,110.59
803,2012-04-24,159.3,1371.97,2961.6,2388.83,10041.89,681.53,20677.16,110.43
804,2012-04-25,159.62,1390.69,3029.63,2406.81,10162.01,682.52,20646.29,110.48
805,2012-04-26,161.03,1399.98,3050.61,2404.7,10201.65,678.44,20809.71,110.65
806,2012-04-27,161.38,1403.36,3069.2,2396.32,10180.39,685.13,20741.45,110.64
807,2012-04-30,161.88,1397.91,3046.36,2396.32,10180.39,685.13,21094.21,110.6
808,2012-05-01,161.32,1405.82,3050.44,2396.32,10180.39,685.13,21094.21,110.33
809,2012-05-02,160.59,1402.31,3059.85,2438.44,10424.94,693.61,21309.08,110.44
810,2012-05-03,158.97,1391.57,3024.3,2440.08,10468.38,699.31,21249.53,110.56
811,2012-05-04,159.47,1369.1,2956.34,2452.01,10573.6,713.19,21086.0,110.67
812,2012-05-07,159.08,1369.58,2957.76,2451.95,10612.89,733.05,20536.65,110.71
813,2012-05-08,156,1363.72,2946.27,2448.88,10524.68,731.72,20484.75,110.79
814,2012-05-09,154.47,1354.58,2934.71,2408.59,10294.58,719.35,20330.64,110.82
815,2012-05-10,154.77,1357.99,2933.64,2410.23,10277.62,727.29,20227.28,110.71
816,2012-05-11,153.56,1353.39,2933.82,2394.98,10211.41,721.08,19964.63,110.79
817,2012-05-14,151.33,1338.35,2902.58,2380.73,10093.38,719.87,19735.04,111.04
818,2012-05-15,149.74,1330.66,2893.76,2374.84,10131.81,720.12,19894.31,110.98
819,2012-05-16,149.46,1324.8,2874.04,2346.19,9916.47,709.96,19259.83,110.96
820,2012-05-17,152.8,1304.86,2813.69,2378.89,10079.48,716.17,19200.93,111.03
821,2012-05-18,154.55,1295.22,2778.79,2344.52,9903.09,706.22,18951.85,111
822,2012-05-21,154.65,1315.99,2847.21,2348.3,9977.56,704.8,18922.32,110.98
823,2012-05-22,152.08,1316.63,2839.08,2373.31,10180.27,714.66,19039.15,110.71
824,2012-05-23,151.62,1318.86,2850.12,2363.44,10143.2,713.02,18786.19,110.84
825,2012-05-24,151.41,1320.68,2839.38,2350.97,9984.58,712.58,18666.4,110.75
826,2012-05-25,152.68,1317.82,2837.53,2333.55,9884.96,702.73,18713.41,110.92
827,2012-05-29,151.02,1332.42,2870.99,2389.64,10214.74,720.45,19055.46,110.86
828,2012-05-30,151.91,1313.32,2837.36,2384.67,10162.34,727.19,18690.22,111.23
829,2012-05-31,151.62,1310.33,2827.34,2372.23,10141.41,734.45,18629.52,111.56
830,2012-06-01,157.5,1278.04,2747.48,2373.44,10145.8,734.26,18558.34,111.6
831,2012-06-04,157.32,1278.18,2760.01,2308.55,9874.51,717.1,18185.59,111.34
832,2012-06-05,157.14,1285.5,2778.11,2311.92,9847.12,715.93,18259.03,111.11
833,2012-06-06,157.21,1315.13,2844.72,2309.55,9812.97,715.24,18520.53,110.78
834,2012-06-07,154.5,1314.99,2831.02,2293.13,9755.63,711.43,18678.29,110.95
835,2012-06-08,154.73,1325.66,2858.42,2281.45,9707.17,713.92,18502.34,110.9
836,2012-06-11,155.36,1308.93,2809.73,2305.86,9849.76,734.5,18953.63,111
837,2012-06-12,156.46,1324.18,2843.07,2289.79,9790.2,735.29,18872.56,110.91
838,2012-06-13,157.12,1314.88,2818.61,2318.92,9950.04,746.51,19026.52,111.2
839,2012-06-14,157.75,1329.1,2836.33,2295.95,9885.29,740.97,18808.4,111.12
840,2012-06-15,157.84,1342.84,2872.8,2306.85,9885.64,742.27,19233.94,111.38
841,2012-06-18,157.93,1344.78,2895.33,2316.05,9979.05,752.98,19427.81,111.35
842,2012-06-19,157.16,1357.98,2929.76,2300.79,9848.16,747.49,19416.67,111.22
843,2012-06-20,155.97,1355.69,2930.45,2292.88,9821.79,748.39,19518.85,111.05
844,2012-06-21,152.01,1325.51,2859.09,2260.88,9682.68,739.05,19265.07,111.2
845,2012-06-22,152.64,1335.02,2892.42,2260.88,9682.68,739.05,18995.13,111.04
846,2012-06-25,153.76,1313.72,2836.16,2224.11,9414.21,720.6,18897.45,111.39
847,2012-06-26,152.62,1319.99,2854.06,2222.07,9446.58,715.92,18981.84,111.27
848,2012-06-27,152.83,1331.85,2875.32,2216.93,9416.5,718.93,19176.95,111.32
849,2012-06-28,151.05,1329.04,2849.49,2195.84,9383.26,711.14,19025.27,111.45
850,2012-06-29,155.19,1362.16,2935.05,2225.43,9500.31,726.68,19441.46,111.3
851,2012-07-02,155.09,1365.51,2951.23,2226.11,9566.45,741.19,19441.46,111.29
852,2012-07-03,157.46,1374.02,2976.08,2229.19,9607.33,743.9,19735.53,111.21
853,2012-07-05,155.68,1367.58,2976.12,2201.35,9412.64,724.31,19809.13,111.5
854,2012-07-06,153.71,1354.68,2937.33,2223.58,9690.16,737.29,19800.64,111.58
855,2012-07-09,154.04,1352.46,2931.77,2170.81,9496.68,722.28,19428.09,111.8
856,2012-07-10,152.15,1341.47,2902.33,2164.44,9476.72,713.53,19396.36,111.85
857,2012-07-11,152.99,1341.45,2887.98,2175.38,9588.29,719.3,19419.87,111.84
858,2012-07-12,152.59,1334.76,2866.19,2185.49,9753.49,734.32,19025.11,112.04
859,2012-07-13,154.14,1356.78,2908.47,2185.9,9792.49,725.79,19092.63,112.08
860,2012-07-16,154.21,1353.64,2896.94,2147.96,9540.89,691.39,19121.34,112.17
861,2012-07-17,153.47,1363.67,2910.04,2161.19,9560.03,697.0,19455.33,112.13
862,2012-07-18,153.05,1372.78,2942.6,2169.1,9514.17,702.14,19239.88,112.35
863,2012-07-19,153.38,1376.51,2965.9,2184.84,9509.49,709.17,19559.05,112.26
864,2012-07-20,153.67,1362.66,2925.3,2168.64,9333.21,706.25,19640.8,112.42
865,2012-07-23,153.03,1350.52,2890.15,2141.4,9186.01,704.57,19053.47,112.52
866,2012-07-24,153.52,1338.31,2862.99,2146.59,9262.76,706.4,18903.2,112.66
867,2012-07-25,155.67,1337.89,2854.24,2136.15,9155.33,708.3,18877.33,112.7
868,2012-07-26,156.77,1360.02,2893.25,2126.0,9081.89,706.73,18892.79,112.63
869,2012-07-27,157.54,1385.97,2958.09,2128.76,9087.13,703.58,19274.96,112.29
870,2012-07-30,157.43,1385.3,2945.84,2109.91,9071.06,688.47,19585.4,112.48
871,2012-07-31,156.49,1379.32,2939.52,2103.63,9059.22,676.96,19796.81,112.59
872,2012-08-01,155.14,1375.14,2920.21,2123.36,9165.97,689.49,19820.38,112.24
873,2012-08-02,154.13,1365.0,2909.77,2111.18,8995.62,690.98,19690.2,112.26
874,2012-08-03,155.55,1390.99,2967.9,2132.8,9076.62,711.93,19666.18,111.99
875,2012-08-06,156.3,1394.23,2989.91,2154.92,9212.21,730.42,19998.72,112.16
876,2012-08-07,156.28,1401.35,3015.86,2157.62,9229.26,736.01,20072.55,111.86
877,2012-08-08,156.48,1402.22,3011.25,2160.99,9210.67,730.07,20065.52,111.72
878,2012-08-09,156.99,1402.8,3018.64,2174.1,9337.54,743.2,20269.47,111.69
879,2012-08-10,157.18,1405.87,3020.86,2168.81,9238.2,743.07,20136.12,111.87
880,2012-08-13,155.99,1404.11,3022.52,2136.08,9039.21,727.64,20081.36,111.86
881,2012-08-14,155.13,1403.93,3016.98,2142.52,9089.62,736.35,20291.68,111.6
882,2012-08-15,155.63,1405.53,3030.93,2118.95,9048.6,729.73,20052.29,111.24
883,2012-08-16,156.56,1415.51,3062.39,2112.2,8973.38,723.53,19962.95,111.1
884,2012-08-17,156.72,1418.16,3076.59,2114.89,8883.6,721.05,20116.07,111.23
885,2012-08-20,157.26,1418.13,3076.21,2106.96,8838.63,730.87,20104.27,111.19
886,2012-08-21,158.83,1413.17,3067.26,2118.27,8849.49,748.94,20100.09,111.34
887,2012-08-22,160.54,1413.49,3073.67,2107.71,8726.01,746.85,19887.78,111.82
888,2012-08-23,161.89,1402.08,3053.4,2113.07,8730.54,750.56,20132.24,111.9
889,2012-08-24,161.97,1411.13,3069.79,2092.1,8579.28,733.31,19880.03,111.82
890,2012-08-27,161.36,1410.44,3073.19,2055.71,8402.14,722.57,19798.67,111.97
891,2012-08-28,161.64,1409.3,3077.14,2073.15,8400.36,727.62,19811.8,112.06
892,2012-08-29,160.59,1410.49,3081.19,2053.24,8270.91,726.94,19788.51,111.95
893,2012-08-30,160.52,1399.48,3048.71,2052.58,8220.08,704.04,19552.91,112.02
894,2012-08-31,164.22,1406.58,3066.96,2047.52,8210.99,706.63,19482.57,112.37
895,2012-09-04,164.48,1404.94,3075.06,2043.65,8243.83,722.72,19429.91,112.13
896,2012-09-05,164.31,1403.44,3069.27,2037.68,8242.59,730.62,19145.07,112.13
897,2012-09-06,164.89,1432.12,3135.81,2051.92,8288.26,739.74,19209.3,111.87
898,2012-09-07,168.44,1437.92,3136.42,2127.76,8709.07,759.46,19802.16,111.89
899,2012-09-10,167.29,1429.08,3104.02,2134.89,8769.54,762.31,19827.17,111.91
900,2012-09-11,167.9,1433.56,3104.53,2120.55,8739.47,761.73,19857.88,111.78
901,2012-09-12,167.92,1436.56,3114.31,2126.55,8786.73,762.51,20075.39,111.57
902,2012-09-13,171.31,1459.99,3155.83,2110.38,8691.0,749.89,20047.63,111.83
903,2012-09-14,171.8,1465.77,3183.95,2123.85,8740.05,744.47,20629.78,111.37
904,2012-09-17,170.4,1461.19,3178.67,2078.5,8483.69,724.15,20658.11,111.55
905,2012-09-18,171.72,1459.32,3177.8,2059.54,8390.15,723.61,20601.93,111.62
906,2012-09-19,171.74,1461.05,3182.62,2067.83,8431.74,728.25,20841.91,111.84
907,2012-09-20,171.47,1460.26,3175.96,2024.84,8202.21,706.69,20590.92,111.77
908,2012-09-21,171.96,1460.15,3179.96,2026.69,8201.53,691.14,20734.94,111.95
909,2012-09-24,171.05,1456.89,3160.78,2033.19,8310.94,690.34,20694.7,112.07
910,2012-09-25,170.77,1441.59,3117.73,2029.29,8284.25,682.34,20698.68,112.25
911,2012-09-26,169.81,1433.32,3093.7,2004.17,8193.37,661.49,20527.73,112.36
912,2012-09-27,172.34,1447.15,3136.6,2056.32,8486.27,676.96,20762.29,112.29
913,2012-09-28,171.89,1440.67,3116.23,2086.17,8679.22,689.64,20840.38,112.45
914,2012-10-01,172.29,1444.49,3113.53,2086.17,8679.22,689.64,20840.38,112.2
915,2012-10-02,172.1,1445.75,3120.04,2086.17,8679.22,689.64,20840.38,112.29
916,2012-10-03,172.41,1450.99,3135.23,2086.17,8679.22,689.64,20888.28,112.25
917,2012-10-04,173.61,1461.4,3149.46,2086.17,8679.22,689.64,20907.95,112.09
918,2012-10-05,172.62,1460.93,3136.19,2086.17,8679.22,689.64,21012.38,111.86
919,2012-10-08,172.05,1455.88,3112.35,2074.42,8540.08,690.77,20824.56,112.03
920,2012-10-09,170.99,1441.48,3065.02,2115.23,8743.86,712.7,20937.28,111.91
921,2012-10-10,170.84,1432.56,3051.78,2119.94,8773.68,721.85,20919.6,112.09
922,2012-10-11,171.32,1432.84,3049.41,2102.87,8665.09,711.8,20999.05,112.23
923,2012-10-12,170.06,1428.59,3044.11,2104.93,8650.19,708.87,21136.43,112.32
924,2012-10-15,168.35,1440.13,3064.18,2098.7,8621.97,701.96,21148.25,112.38
925,2012-10-16,169.42,1454.92,3101.17,2098.81,8645.54,705.39,21207.07,112.2
926,2012-10-17,169.54,1460.91,3104.12,2105.62,8641.18,709.09,21416.64,111.85
927,2012-10-18,168.79,1457.34,3072.87,2131.69,8798.2,720.52,21518.71,111.81
928,2012-10-19,166.97,1433.19,3005.62,2128.3,8796.42,719.45,21551.76,111.95
929,2012-10-22,167.58,1433.82,3016.96,2132.76,8829.44,724.28,21697.55,111.8
930,2012-10-23,165.43,1413.11,2990.46,2114.45,8686.47,711.26,21697.55,112.05
931,2012-10-24,164.86,1408.75,2981.7,2115.99,8653.91,707.75,21763.78,111.97
932,2012-10-25,166.02,1412.97,2986.12,2101.58,8602.81,697.44,21810.23,111.73
933,2012-10-26,165.93,1411.94,2987.95,2066.21,8414.85,685.33,21545.57,112.03
934,2012-10-31,166.83,1412.16,2977.23,2068.88,8469.8,691.65,21641.82,112.19
935,2012-11-01,166.07,1427.59,3020.06,2104.43,8663.15,701.78,21821.87,111.8
936,2012-11-02,162.6,1414.2,2982.13,2117.05,8679.69,701.38,22111.33,111.87
937,2012-11-05,163.23,1417.26,2999.66,2114.03,8654.74,692.87,22006.4,112.06
938,2012-11-06,166.3,1428.39,3011.93,2106.0,8589.87,690.5,21944.43,111.74
939,2012-11-07,166.49,1394.53,2937.29,2105.73,8561.2,689.75,22099.85,112
940,2012-11-08,167.99,1377.51,2895.58,2071.51,8399.38,675.85,21566.91,112.14
941,2012-11-09,167.82,1379.85,2904.87,2069.07,8356.67,672.67,21384.38,112.08
942,2012-11-12,167.45,1380.03,2904.25,2079.27,8391.9,676.6,21430.3,112.05
943,2012-11-13,167.1,1374.53,2883.89,2047.89,8234.6,667.33,21188.65,112.25
944,2012-11-14,167.14,1355.49,2846.81,2055.42,8283.56,665.19,21441.99,112.28
945,2012-11-15,166.09,1353.33,2836.94,2030.29,8186.07,659.21,21108.93,112.17
946,2012-11-16,165.88,1359.88,2853.13,2014.73,8118.16,656.2,21159.01,112.21
947,2012-11-19,167.87,1386.89,2916.07,2016.98,8060.56,656.94,21262.06,112.29
948,2012-11-20,167.39,1387.81,2916.68,2008.92,8052.79,656.61,21228.28,112.08
949,2012-11-21,167.56,1391.03,2926.55,2030.32,8150.85,660.03,21524.36,111.89
950,2012-11-23,169.61,1409.15,2966.85,2027.38,8114.75,651.43,21913.98,111.96
951,2012-11-26,169.43,1406.29,2976.78,2017.46,8016.08,638.88,21861.81,112
952,2012-11-27,168.71,1398.94,2967.79,1991.17,7936.75,616.28,21844.03,112.15
953,2012-11-28,166.55,1409.93,2991.78,1973.52,7854.07,607.67,21708.98,112.17
954,2012-11-29,167.18,1415.95,3012.03,1963.49,7808.97,603.17,21922.89,112.31
955,2012-11-30,166.05,1416.18,3010.24,1980.12,7903.26,606.77,22030.39,112.25
956,2012-12-03,166.13,1409.46,3002.2,1959.77,7710.89,593.66,21767.85,111.6
957,2012-12-04,164.42,1407.05,2996.69,1975.14,7801.76,600.8,21799.97,111.67
958,2012-12-05,164.12,1409.28,2973.7,2031.91,8091.69,624.82,22270.91,111.77
959,2012-12-06,164.5,1413.94,2989.27,2029.24,8071.5,624.32,22249.81,111.76
960,2012-12-07,165.16,1418.07,2978.04,2061.79,8189.69,637.49,22191.17,111.66
961,2012-12-10,165.8,1418.55,2986.96,2083.77,8265.8,646.32,22276.72,111.68
962,2012-12-11,165.65,1427.84,3022.3,2074.7,8220.55,641.17,22323.94,111.64
963,2012-12-12,165.77,1428.48,3013.81,2082.73,8246.07,639.51,22503.35,111.33
964,2012-12-13,164.37,1419.45,2992.16,2061.48,8171.35,632.18,22445.58,111.15
965,2012-12-14,164.13,1413.58,2971.33,2150.63,8530.91,656.22,22605.98,111.35
966,2012-12-17,164.44,1430.36,3010.6,2160.34,8600.34,649.61,22513.61,111.08
967,2012-12-18,162.08,1446.79,3054.53,2162.46,8592.64,646.05,22494.73,110.82
968,2012-12-19,161.69,1435.81,3044.36,2162.24,8639.57,652.1,22623.37,111.01
969,2012-12-20,159.73,1443.69,3050.39,2168.35,8693.24,658.31,22659.78,111.02
970,2012-12-21,160.33,1430.15,3021.01,2153.31,8658.36,668.09,22506.29,111.12
971,2012-12-24,160.62,1426.66,3012.6,2159.05,8631.38,679.76,22541.18,111.13
972,2012-12-26,160.78,1419.83,2990.16,2219.13,8940.69,709.08,22541.18,111.05
973,2012-12-27,161.16,1418.1,2985.91,2205.9,8939.86,699.57,22619.78,111.11
974,2012-12-28,160.54,1402.43,2960.31,2233.25,9027.0,707.67,22666.59,111.28
975,2012-12-31,162.02,1426.19,3019.51,2269.13,9116.49,713.86,22656.92,111.08
976,2013-01-02,163.17,1462.42,3112.26,2269.13,9116.49,713.86,23311.98,110.95
977,2013-01-03,161.2,1459.37,3100.57,2269.13,9116.49,713.86,23398.6,110.67
978,2013-01-04,160.44,1466.47,3101.66,2276.99,9096.08,705.34,23331.09,110.79
979,2013-01-07,159.43,1461.89,3098.81,2285.36,9108.47,718.12,23329.75,110.73
980,2013-01-08,160.56,1457.15,3091.81,2276.07,9110.46,733.14,23111.19,110.83
981,2013-01-09,160.49,1461.02,3105.81,2275.34,9154.88,734.51,23218.47,110.75
982,2013-01-10,161.98,1472.12,3121.76,2283.66,9170.06,741.18,23354.31,110.74
983,2013-01-11,161.06,1472.05,3125.64,2243.0,9017.74,731.59,23264.07,110.85
984,2013-01-14,161.54,1470.68,3117.5,2311.74,9316.28,760.55,23413.26,110.95
985,2013-01-15,162.56,1472.34,3110.78,2325.68,9381.7,778.6,23381.51,110.98
986,2013-01-16,162.65,1472.63,3117.54,2309.5,9355.49,774.49,23356.99,111.04
987,2013-01-17,163.35,1480.94,3136.0,2284.91,9309.24,768.31,23339.76,110.8
988,2013-01-18,163.09,1485.98,3134.71,2317.07,9432.31,787.39,23601.78,110.93
989,2013-01-22,163.67,1492.56,3143.18,2315.14,9536.37,775.14,23658.99,110.87
990,2013-01-23,163.21,1494.81,3153.67,2320.91,9548.32,778.48,23635.1,110.99
991,2013-01-24,161.42,1494.82,3130.38,2302.6,9444.09,757.87,23598.9,110.84
992,2013-01-25,160.65,1502.96,3149.71,2291.3,9357.14,762.85,23580.43,110.57
993,2013-01-28,160.29,1500.18,3154.3,2346.5,9618.93,784.76,23671.88,110.41
994,2013-01-29,160.99,1507.84,3153.66,2358.98,9704.67,791.67,23655.17,110.34
995,2013-01-30,162.19,1501.96,3142.31,2382.48,9783.85,783.68,23822.06,110.29
996,2013-01-31,161.2,1498.11,3142.13,2385.42,9667.68,776.01,23729.53,110.39
997,2013-02-01,161.45,1513.17,3179.1,2419.02,9820.31,782.36,23721.84,109.94
998,2013-02-04,162,1495.71,3131.17,2428.15,9760.84,771.9,23685.01,110.25
999,2013-02-05,161.96,1511.29,3171.58,2433.13,9945.99,780.98,23148.53,110.02
1000,2013-02-06,162.39,1512.12,3168.48,2434.48,9922.73,791.26,23256.93,110.21
1001,2013-02-07,161.84,1509.39,3165.13,2418.53,9904.79,805.59,23177.0,110.25
1002,2013-02-08,161.57,1517.93,3193.87,2432.4,9989.1,823.03,23215.16,110.28
1003,2013-02-11,159.7,1517.01,3192.0,2432.4,9989.1,823.03,23215.16,110.17
1004,2013-02-12,159.89,1519.43,3186.49,2432.4,9989.1,823.03,23215.16,110.15
1005,2013-02-13,159.05,1520.33,3196.88,2432.4,9989.1,823.03,23215.16,110.04
1006,2013-02-14,158.35,1521.38,3198.66,2432.4,9989.1,823.03,23413.25,110.24
1007,2013-02-15,155.76,1519.79,3192.03,2432.4,9989.1,823.03,23444.56,110.25
1008,2013-02-19,155.33,1530.94,3213.59,2382.91,9550.94,819.71,23143.91,110.12
1009,2013-02-20,151.44,1511.95,3164.41,2397.18,9645.88,850.86,23307.41,110.19
1010,2013-02-21,152.62,1502.42,3131.49,2325.95,9396.12,839.3,22906.67,110.25
1011,2013-02-22,152.97,1515.6,3161.82,2314.16,9364.55,838.76,22782.44,110.31
1012,2013-02-25,154.34,1487.85,3116.25,2325.82,9342.38,855.69,22820.08,110.73
1013,2013-02-26,156.22,1496.94,3129.65,2293.34,9208.04,851.22,22519.69,110.7
1014,2013-02-27,154.57,1515.99,3162.26,2313.22,9333.25,846.09,22577.01,110.73
1015,2013-02-28,153,1514.68,3160.19,2365.59,9641.45,861.1,23020.27,110.83
1016,2013-03-01,152.44,1518.2,3169.74,2359.51,9650.15,884.89,22880.22,110.66
1017,2013-03-04,152.3,1525.2,3182.03,2273.4,9139.76,863.5,22537.81,110.58
1018,2013-03-05,152.38,1539.79,3224.13,2326.31,9341.36,888.1,22560.5,110.49
1019,2013-03-06,153.23,1541.46,3222.37,2347.18,9431.18,902.9,22777.84,110.37
1020,2013-03-07,152.69,1544.26,3232.09,2324.29,9393.7,877.34,22771.44,110.14
1021,2013-03-08,152.71,1551.18,3244.37,2318.61,9285.84,864.7,23091.95,109.82
1022,2013-03-11,152.99,1556.22,3252.87,2310.59,9277.17,869.15,23090.82,109.88
1023,2013-03-12,154.19,1552.48,3242.32,2286.61,9163.65,839.84,22890.6,110.08
1024,2013-03-13,153.66,1554.52,3245.12,2263.97,9073.23,834.05,22556.65,109.99
1025,2013-03-14,153.68,1563.23,3258.93,2270.28,9087.26,842.04,22619.18,110.11
1026,2013-03-15,154,1560.7,3249.07,2278.4,9099.3,853.91,22533.11,110.21
1027,2013-03-18,155.38,1552.1,3237.59,2240.02,8999.03,852.12,22083.36,110.31
1028,2013-03-19,156.08,1548.34,3229.1,2257.43,9034.05,842.69,22041.86,110.47
